"date","item_id","total_daily"
"2015-09-20","FOODS_3_202",326
"2015-09-20","FOODS_3_226",264
"2015-09-20","FOODS_3_252",558
"2015-09-20","FOODS_3_555",290
"2015-09-20","FOODS_3_586",569
"2015-09-20","FOODS_3_587",341
"2015-09-20","FOODS_3_694",261
"2015-09-20","FOODS_3_714",311
"2015-09-20","FOODS_3_723",197
"2015-09-21","FOODS_3_090",465
"2015-09-21","FOODS_3_202",192
"2015-09-21","FOODS_3_226",178
"2015-09-21","FOODS_3_252",303
"2015-09-21","FOODS_3_555",191
"2015-09-21","FOODS_3_586",407
"2015-09-21","FOODS_3_587",283
"2015-09-21","FOODS_3_694",153
"2015-09-21","FOODS_3_714",204
"2015-09-21","FOODS_3_723",114
"2015-09-22","FOODS_3_090",406
"2015-09-22","FOODS_3_202",152
"2015-09-22","FOODS_3_226",173
"2015-09-22","FOODS_3_252",238
"2015-09-22","FOODS_3_555",165
"2015-09-22","FOODS_3_586",409
"2015-09-22","FOODS_3_587",212
"2015-09-22","FOODS_3_694",166
"2015-09-22","FOODS_3_714",188
"2015-09-22","FOODS_3_723",122
"2015-09-23","FOODS_3_090",475
"2015-09-23","FOODS_3_202",173
"2015-09-23","FOODS_3_226",158
"2015-09-23","FOODS_3_252",271
"2015-09-23","FOODS_3_555",169
"2015-09-23","FOODS_3_586",366
"2015-09-23","FOODS_3_587",205
"2015-09-23","FOODS_3_694",164
"2015-09-23","FOODS_3_714",166
"2015-09-23","FOODS_3_723",94
"2015-09-24","FOODS_3_090",427
"2015-09-24","FOODS_3_202",156
"2015-09-24","FOODS_3_226",178
"2015-09-24","FOODS_3_252",303
"2015-09-24","FOODS_3_555",215
"2015-09-24","FOODS_3_586",400
"2015-09-24","FOODS_3_587",215
"2015-09-24","FOODS_3_694",171
"2015-09-24","FOODS_3_714",157
"2015-09-24","FOODS_3_723",149
"2015-09-25","FOODS_3_090",640
"2015-09-25","FOODS_3_202",183
"2015-09-25","FOODS_3_226",225
"2015-09-25","FOODS_3_252",327
"2015-09-25","FOODS_3_555",194
"2015-09-25","FOODS_3_586",449
"2015-09-25","FOODS_3_587",233
"2015-09-25","FOODS_3_694",190
"2015-09-25","FOODS_3_714",200
"2015-09-25","FOODS_3_723",196
"2015-09-26","FOODS_3_090",775
"2015-09-26","FOODS_3_202",279
"2015-09-26","FOODS_3_226",223
"2015-09-26","FOODS_3_252",437
"2015-09-26","FOODS_3_555",304
"2015-09-26","FOODS_3_586",523
"2015-09-26","FOODS_3_587",254
"2015-09-26","FOODS_3_694",232
"2015-09-26","FOODS_3_714",269
"2015-09-26","FOODS_3_723",261
"2015-09-27","FOODS_3_090",598
"2015-09-27","FOODS_3_202",259
"2015-09-27","FOODS_3_226",208
"2015-09-27","FOODS_3_252",311
"2015-09-27","FOODS_3_555",217
"2015-09-27","FOODS_3_586",494
"2015-09-27","FOODS_3_587",357
"2015-09-27","FOODS_3_694",171
"2015-09-27","FOODS_3_714",219
"2015-09-27","FOODS_3_723",145
"2015-09-28","FOODS_3_090",418
"2015-09-28","FOODS_3_202",168
"2015-09-28","FOODS_3_226",152
"2015-09-28","FOODS_3_252",199
"2015-09-28","FOODS_3_555",150
"2015-09-28","FOODS_3_586",325
"2015-09-28","FOODS_3_587",225
"2015-09-28","FOODS_3_694",169
"2015-09-28","FOODS_3_714",184
"2015-09-28","FOODS_3_723",91
"2015-09-29","FOODS_3_090",344
"2015-09-29","FOODS_3_202",138
"2015-09-29","FOODS_3_226",148
"2015-09-29","FOODS_3_252",170
"2015-09-29","FOODS_3_555",179
"2015-09-29","FOODS_3_586",306
"2015-09-29","FOODS_3_587",207
"2015-09-29","FOODS_3_694",142
"2015-09-29","FOODS_3_714",109
"2015-09-29","FOODS_3_723",103
"2015-09-30","FOODS_3_090",399
"2015-09-30","FOODS_3_202",134
"2015-09-30","FOODS_3_226",126
"2015-09-30","FOODS_3_252",199
"2015-09-30","FOODS_3_555",164
"2015-09-30","FOODS_3_586",288
"2015-09-30","FOODS_3_587",190
"2015-09-30","FOODS_3_694",138
"2015-09-30","FOODS_3_714",134
"2015-09-30","FOODS_3_723",136
"2015-10-01","FOODS_3_090",492
"2015-10-01","FOODS_3_202",155
"2015-10-01","FOODS_3_226",189
"2015-10-01","FOODS_3_252",280
"2015-10-01","FOODS_3_555",226
"2015-10-01","FOODS_3_586",403
"2015-10-01","FOODS_3_587",197
"2015-10-01","FOODS_3_694",180
"2015-10-01","FOODS_3_714",193
"2015-10-01","FOODS_3_723",131
"2015-10-02","FOODS_3_090",626
"2015-10-02","FOODS_3_202",171
"2015-10-02","FOODS_3_226",226
"2015-10-02","FOODS_3_252",287
"2015-10-02","FOODS_3_555",284
"2015-10-02","FOODS_3_586",489
"2015-10-02","FOODS_3_587",273
"2015-10-02","FOODS_3_694",208
"2015-10-02","FOODS_3_714",190
"2015-10-02","FOODS_3_723",154
"2015-10-03","FOODS_3_090",780
"2015-10-03","FOODS_3_202",267
"2015-10-03","FOODS_3_226",244
"2015-10-03","FOODS_3_252",448
"2015-10-03","FOODS_3_555",291
"2015-10-03","FOODS_3_586",566
"2015-10-03","FOODS_3_587",242
"2015-10-03","FOODS_3_694",279
"2015-10-03","FOODS_3_714",261
"2015-10-03","FOODS_3_723",268
"2015-10-04","FOODS_3_090",549
"2015-10-04","FOODS_3_202",325
"2015-10-04","FOODS_3_226",219
"2015-10-04","FOODS_3_252",416
"2015-10-04","FOODS_3_555",283
"2015-10-04","FOODS_3_586",586
"2015-10-04","FOODS_3_587",332
"2015-10-04","FOODS_3_694",231
"2015-10-04","FOODS_3_714",241
"2015-10-04","FOODS_3_723",145
"2015-10-05","FOODS_3_090",483
"2015-10-05","FOODS_3_202",167
"2015-10-05","FOODS_3_226",166
"2015-10-05","FOODS_3_252",279
"2015-10-05","FOODS_3_555",205
"2015-10-05","FOODS_3_586",451
"2015-10-05","FOODS_3_587",302
"2015-10-05","FOODS_3_694",176
"2015-10-05","FOODS_3_714",156
"2015-10-05","FOODS_3_723",97
"2015-10-06","FOODS_3_090",425
"2015-10-06","FOODS_3_202",185
"2015-10-06","FOODS_3_226",205
"2015-10-06","FOODS_3_252",299
"2015-10-06","FOODS_3_555",200
"2015-10-06","FOODS_3_586",466
"2015-10-06","FOODS_3_587",247
"2015-10-06","FOODS_3_694",173
"2015-10-06","FOODS_3_714",143
"2015-10-06","FOODS_3_723",108
"2015-10-07","FOODS_3_090",441
"2015-10-07","FOODS_3_202",141
"2015-10-07","FOODS_3_226",191
"2015-10-07","FOODS_3_252",239
"2015-10-07","FOODS_3_555",216
"2015-10-07","FOODS_3_586",418
"2015-10-07","FOODS_3_587",213
"2015-10-07","FOODS_3_694",157
"2015-10-07","FOODS_3_714",140
"2015-10-07","FOODS_3_723",137
"2015-10-08","FOODS_3_090",571
"2015-10-08","FOODS_3_202",189
"2015-10-08","FOODS_3_226",232
"2015-10-08","FOODS_3_252",314
"2015-10-08","FOODS_3_555",220
"2015-10-08","FOODS_3_586",394
"2015-10-08","FOODS_3_587",230
"2015-10-08","FOODS_3_694",181
"2015-10-08","FOODS_3_714",190
"2015-10-08","FOODS_3_723",137
"2015-10-09","FOODS_3_090",671
"2015-10-09","FOODS_3_202",203
"2015-10-09","FOODS_3_226",225
"2015-10-09","FOODS_3_252",347
"2015-10-09","FOODS_3_555",275
"2015-10-09","FOODS_3_586",475
"2015-10-09","FOODS_3_587",243
"2015-10-09","FOODS_3_694",180
"2015-10-09","FOODS_3_714",205
"2015-10-09","FOODS_3_723",183
"2015-10-10","FOODS_3_090",706
"2015-10-10","FOODS_3_202",295
"2015-10-10","FOODS_3_226",246
"2015-10-10","FOODS_3_252",403
"2015-10-10","FOODS_3_555",298
"2015-10-10","FOODS_3_586",583
"2015-10-10","FOODS_3_587",267
"2015-10-10","FOODS_3_694",230
"2015-10-10","FOODS_3_714",219
"2015-10-10","FOODS_3_723",187
"2015-10-11","FOODS_3_090",706
"2015-10-11","FOODS_3_202",295
"2015-10-11","FOODS_3_226",204
"2015-10-11","FOODS_3_252",465
"2015-10-11","FOODS_3_555",286
"2015-10-11","FOODS_3_586",607
"2015-10-11","FOODS_3_587",318
"2015-10-11","FOODS_3_694",246
"2015-10-11","FOODS_3_714",254
"2015-10-11","FOODS_3_723",203
"2015-10-12","FOODS_3_090",499
"2015-10-12","FOODS_3_202",233
"2015-10-12","FOODS_3_226",191
"2015-10-12","FOODS_3_252",315
"2015-10-12","FOODS_3_555",245
"2015-10-12","FOODS_3_586",485
"2015-10-12","FOODS_3_587",324
"2015-10-12","FOODS_3_694",223
"2015-10-12","FOODS_3_714",199
"2015-10-12","FOODS_3_723",131
"2015-10-13","FOODS_3_090",443
"2015-10-13","FOODS_3_202",176
"2015-10-13","FOODS_3_226",198
"2015-10-13","FOODS_3_252",284
"2015-10-13","FOODS_3_555",216
"2015-10-13","FOODS_3_586",466
"2015-10-13","FOODS_3_587",260
"2015-10-13","FOODS_3_694",201
"2015-10-13","FOODS_3_714",177
"2015-10-13","FOODS_3_723",110
"2015-10-14","FOODS_3_090",426
"2015-10-14","FOODS_3_202",144
"2015-10-14","FOODS_3_226",185
"2015-10-14","FOODS_3_252",246
"2015-10-14","FOODS_3_555",205
"2015-10-14","FOODS_3_586",414
"2015-10-14","FOODS_3_587",248
"2015-10-14","FOODS_3_694",170
"2015-10-14","FOODS_3_714",151
"2015-10-14","FOODS_3_723",89
"2015-10-15","FOODS_3_090",322
"2015-10-15","FOODS_3_202",174
"2015-10-15","FOODS_3_226",232
"2015-10-15","FOODS_3_252",232
"2015-10-15","FOODS_3_555",212
"2015-10-15","FOODS_3_586",424
"2015-10-15","FOODS_3_587",239
"2015-10-15","FOODS_3_694",200
"2015-10-15","FOODS_3_714",180
"2015-10-15","FOODS_3_723",99
"2015-10-16","FOODS_3_090",223
"2015-10-16","FOODS_3_202",217
"2015-10-16","FOODS_3_226",207
"2015-10-16","FOODS_3_252",336
"2015-10-16","FOODS_3_555",274
"2015-10-16","FOODS_3_586",495
"2015-10-16","FOODS_3_587",237
"2015-10-16","FOODS_3_694",225
"2015-10-16","FOODS_3_714",182
"2015-10-16","FOODS_3_723",75
"2015-10-17","FOODS_3_090",751
"2015-10-17","FOODS_3_202",219
"2015-10-17","FOODS_3_226",214
"2015-10-17","FOODS_3_252",436
"2015-10-17","FOODS_3_555",296
"2015-10-17","FOODS_3_586",542
"2015-10-17","FOODS_3_587",271
"2015-10-17","FOODS_3_694",231
"2015-10-17","FOODS_3_714",227
"2015-10-17","FOODS_3_723",231
"2015-10-18","FOODS_3_090",734
"2015-10-18","FOODS_3_202",307
"2015-10-18","FOODS_3_226",198
"2015-10-18","FOODS_3_252",369
"2015-10-18","FOODS_3_555",287
"2015-10-18","FOODS_3_586",554
"2015-10-18","FOODS_3_587",354
"2015-10-18","FOODS_3_694",229
"2015-10-18","FOODS_3_714",218
"2015-10-18","FOODS_3_723",184
"2015-10-19","FOODS_3_090",429
"2015-10-19","FOODS_3_202",323
"2015-10-19","FOODS_3_226",167
"2015-10-19","FOODS_3_252",201
"2015-10-19","FOODS_3_555",169
"2015-10-19","FOODS_3_586",380
"2015-10-19","FOODS_3_587",272
"2015-10-19","FOODS_3_694",176
"2015-10-19","FOODS_3_714",153
"2015-10-19","FOODS_3_723",113
"2015-10-20","FOODS_3_090",445
"2015-10-20","FOODS_3_202",147
"2015-10-20","FOODS_3_226",158
"2015-10-20","FOODS_3_252",215
"2015-10-20","FOODS_3_555",148
"2015-10-20","FOODS_3_586",353
"2015-10-20","FOODS_3_587",202
"2015-10-20","FOODS_3_694",163
"2015-10-20","FOODS_3_714",138
"2015-10-20","FOODS_3_723",109
"2015-10-21","FOODS_3_090",394
"2015-10-21","FOODS_3_202",127
"2015-10-21","FOODS_3_226",180
"2015-10-21","FOODS_3_252",248
"2015-10-21","FOODS_3_555",178
"2015-10-21","FOODS_3_586",326
"2015-10-21","FOODS_3_587",197
"2015-10-21","FOODS_3_694",177
"2015-10-21","FOODS_3_714",171
"2015-10-21","FOODS_3_723",112
"2015-10-22","FOODS_3_090",590
"2015-10-22","FOODS_3_202",166
"2015-10-22","FOODS_3_226",156
"2015-10-22","FOODS_3_252",242
"2015-10-22","FOODS_3_555",210
"2015-10-22","FOODS_3_586",405
"2015-10-22","FOODS_3_587",239
"2015-10-22","FOODS_3_694",177
"2015-10-22","FOODS_3_714",162
"2015-10-22","FOODS_3_723",148
"2015-10-23","FOODS_3_090",692
"2015-10-23","FOODS_3_202",159
"2015-10-23","FOODS_3_226",197
"2015-10-23","FOODS_3_252",294
"2015-10-23","FOODS_3_555",241
"2015-10-23","FOODS_3_586",463
"2015-10-23","FOODS_3_587",313
"2015-10-23","FOODS_3_694",203
"2015-10-23","FOODS_3_714",205
"2015-10-23","FOODS_3_723",174
"2015-10-24","FOODS_3_090",910
"2015-10-24","FOODS_3_202",230
"2015-10-24","FOODS_3_226",197
"2015-10-24","FOODS_3_252",379
"2015-10-24","FOODS_3_555",285
"2015-10-24","FOODS_3_586",459
"2015-10-24","FOODS_3_587",276
"2015-10-24","FOODS_3_694",181
"2015-10-24","FOODS_3_714",232
"2015-10-24","FOODS_3_723",248
"2015-10-25","FOODS_3_090",712
"2015-10-25","FOODS_3_202",283
"2015-10-25","FOODS_3_226",176
"2015-10-25","FOODS_3_252",297
"2015-10-25","FOODS_3_555",253
"2015-10-25","FOODS_3_586",509
"2015-10-25","FOODS_3_587",344
"2015-10-25","FOODS_3_694",202
"2015-10-25","FOODS_3_714",208
"2015-10-25","FOODS_3_723",130
"2015-10-26","FOODS_3_090",415
"2015-10-26","FOODS_3_202",161
"2015-10-26","FOODS_3_226",160
"2015-10-26","FOODS_3_252",226
"2015-10-26","FOODS_3_555",185
"2015-10-26","FOODS_3_586",416
"2015-10-26","FOODS_3_587",265
"2015-10-26","FOODS_3_694",176
"2015-10-26","FOODS_3_714",132
"2015-10-26","FOODS_3_723",122
"2015-10-27","FOODS_3_090",383
"2015-10-27","FOODS_3_202",146
"2015-10-27","FOODS_3_226",137
"2015-10-27","FOODS_3_252",207
"2015-10-27","FOODS_3_555",201
"2015-10-27","FOODS_3_586",420
"2015-10-27","FOODS_3_587",217
"2015-10-27","FOODS_3_694",154
"2015-10-27","FOODS_3_714",131
"2015-10-27","FOODS_3_723",121
"2015-10-28","FOODS_3_090",423
"2015-10-28","FOODS_3_202",164
"2015-10-28","FOODS_3_226",145
"2015-10-28","FOODS_3_252",253
"2015-10-28","FOODS_3_555",211
"2015-10-28","FOODS_3_586",375
"2015-10-28","FOODS_3_587",187
"2015-10-28","FOODS_3_694",146
"2015-10-28","FOODS_3_714",148
"2015-10-28","FOODS_3_723",158
"2015-10-29","FOODS_3_090",542
"2015-10-29","FOODS_3_202",127
"2015-10-29","FOODS_3_226",186
"2015-10-29","FOODS_3_252",286
"2015-10-29","FOODS_3_555",254
"2015-10-29","FOODS_3_586",500
"2015-10-29","FOODS_3_587",170
"2015-10-29","FOODS_3_694",152
"2015-10-29","FOODS_3_714",161
"2015-10-29","FOODS_3_723",188
"2015-10-30","FOODS_3_090",694
"2015-10-30","FOODS_3_202",207
"2015-10-30","FOODS_3_226",227
"2015-10-30","FOODS_3_252",321
"2015-10-30","FOODS_3_555",281
"2015-10-30","FOODS_3_586",539
"2015-10-30","FOODS_3_587",217
"2015-10-30","FOODS_3_694",211
"2015-10-30","FOODS_3_714",227
"2015-10-30","FOODS_3_723",221
"2015-10-31","FOODS_3_090",898
"2015-10-31","FOODS_3_202",240
"2015-10-31","FOODS_3_226",225
"2015-10-31","FOODS_3_252",395
"2015-10-31","FOODS_3_555",284
"2015-10-31","FOODS_3_586",580
"2015-10-31","FOODS_3_587",211
"2015-10-31","FOODS_3_694",256
"2015-10-31","FOODS_3_714",260
"2015-10-31","FOODS_3_723",237
"2015-11-01","FOODS_3_090",657
"2015-11-01","FOODS_3_202",276
"2015-11-01","FOODS_3_226",187
"2015-11-01","FOODS_3_252",294
"2015-11-01","FOODS_3_555",256
"2015-11-01","FOODS_3_586",526
"2015-11-01","FOODS_3_587",278
"2015-11-01","FOODS_3_694",224
"2015-11-01","FOODS_3_714",193
"2015-11-01","FOODS_3_723",134
"2015-11-02","FOODS_3_090",393
"2015-11-02","FOODS_3_202",174
"2015-11-02","FOODS_3_226",151
"2015-11-02","FOODS_3_252",196
"2015-11-02","FOODS_3_555",159
"2015-11-02","FOODS_3_586",357
"2015-11-02","FOODS_3_587",212
"2015-11-02","FOODS_3_694",167
"2015-11-02","FOODS_3_714",140
"2015-11-02","FOODS_3_723",78
"2015-11-03","FOODS_3_090",390
"2015-11-03","FOODS_3_202",141
"2015-11-03","FOODS_3_226",150
"2015-11-03","FOODS_3_252",201
"2015-11-03","FOODS_3_555",196
"2015-11-03","FOODS_3_586",381
"2015-11-03","FOODS_3_587",216
"2015-11-03","FOODS_3_694",206
"2015-11-03","FOODS_3_714",137
"2015-11-03","FOODS_3_723",130
"2015-11-04","FOODS_3_090",354
"2015-11-04","FOODS_3_202",123
"2015-11-04","FOODS_3_226",136
"2015-11-04","FOODS_3_252",180
"2015-11-04","FOODS_3_555",187
"2015-11-04","FOODS_3_586",347
"2015-11-04","FOODS_3_587",227
"2015-11-04","FOODS_3_694",154
"2015-11-04","FOODS_3_714",158
"2015-11-04","FOODS_3_723",89
"2015-11-05","FOODS_3_090",430
"2015-11-05","FOODS_3_202",139
"2015-11-05","FOODS_3_226",179
"2015-11-05","FOODS_3_252",236
"2015-11-05","FOODS_3_555",220
"2015-11-05","FOODS_3_586",411
"2015-11-05","FOODS_3_587",214
"2015-11-05","FOODS_3_694",187
"2015-11-05","FOODS_3_714",154
"2015-11-05","FOODS_3_723",145
"2015-11-06","FOODS_3_090",671
"2015-11-06","FOODS_3_202",159
"2015-11-06","FOODS_3_226",211
"2015-11-06","FOODS_3_252",279
"2015-11-06","FOODS_3_555",222
"2015-11-06","FOODS_3_586",432
"2015-11-06","FOODS_3_587",277
"2015-11-06","FOODS_3_694",213
"2015-11-06","FOODS_3_714",152
"2015-11-06","FOODS_3_723",158
"2015-11-07","FOODS_3_090",681
"2015-11-07","FOODS_3_202",388
"2015-11-07","FOODS_3_226",205
"2015-11-07","FOODS_3_252",363
"2015-11-07","FOODS_3_555",285
"2015-11-07","FOODS_3_586",510
"2015-11-07","FOODS_3_587",297
"2015-11-07","FOODS_3_694",245
"2015-11-07","FOODS_3_714",220
"2015-11-07","FOODS_3_723",214
"2015-11-08","FOODS_3_090",588
"2015-11-08","FOODS_3_202",215
"2015-11-08","FOODS_3_226",189
"2015-11-08","FOODS_3_252",331
"2015-11-08","FOODS_3_555",254
"2015-11-08","FOODS_3_586",553
"2015-11-08","FOODS_3_587",339
"2015-11-08","FOODS_3_694",212
"2015-11-08","FOODS_3_714",209
"2015-11-08","FOODS_3_723",164
"2015-11-09","FOODS_3_090",454
"2015-11-09","FOODS_3_202",132
"2015-11-09","FOODS_3_226",171
"2015-11-09","FOODS_3_252",193
"2015-11-09","FOODS_3_555",176
"2015-11-09","FOODS_3_586",364
"2015-11-09","FOODS_3_587",246
"2015-11-09","FOODS_3_694",195
"2015-11-09","FOODS_3_714",134
"2015-11-09","FOODS_3_723",99
"2015-11-10","FOODS_3_090",365
"2015-11-10","FOODS_3_202",129
"2015-11-10","FOODS_3_226",138
"2015-11-10","FOODS_3_252",206
"2015-11-10","FOODS_3_555",196
"2015-11-10","FOODS_3_586",397
"2015-11-10","FOODS_3_587",203
"2015-11-10","FOODS_3_694",175
"2015-11-10","FOODS_3_714",108
"2015-11-10","FOODS_3_723",107
"2015-11-11","FOODS_3_090",432
"2015-11-11","FOODS_3_202",118
"2015-11-11","FOODS_3_226",149
"2015-11-11","FOODS_3_252",274
"2015-11-11","FOODS_3_555",193
"2015-11-11","FOODS_3_586",401
"2015-11-11","FOODS_3_587",204
"2015-11-11","FOODS_3_694",206
"2015-11-11","FOODS_3_714",151
"2015-11-11","FOODS_3_723",115
"2015-11-12","FOODS_3_090",538
"2015-11-12","FOODS_3_202",107
"2015-11-12","FOODS_3_226",165
"2015-11-12","FOODS_3_252",205
"2015-11-12","FOODS_3_555",198
"2015-11-12","FOODS_3_586",404
"2015-11-12","FOODS_3_587",221
"2015-11-12","FOODS_3_694",157
"2015-11-12","FOODS_3_714",128
"2015-11-12","FOODS_3_723",134
"2015-11-13","FOODS_3_090",651
"2015-11-13","FOODS_3_202",156
"2015-11-13","FOODS_3_226",200
"2015-11-13","FOODS_3_252",248
"2015-11-13","FOODS_3_555",226
"2015-11-13","FOODS_3_586",457
"2015-11-13","FOODS_3_587",225
"2015-11-13","FOODS_3_694",200
"2015-11-13","FOODS_3_714",152
"2015-11-13","FOODS_3_723",216
"2015-11-14","FOODS_3_090",844
"2015-11-14","FOODS_3_202",209
"2015-11-14","FOODS_3_226",262
"2015-11-14","FOODS_3_252",398
"2015-11-14","FOODS_3_555",287
"2015-11-14","FOODS_3_586",557
"2015-11-14","FOODS_3_587",293
"2015-11-14","FOODS_3_694",237
"2015-11-14","FOODS_3_714",258
"2015-11-14","FOODS_3_723",262
"2015-11-15","FOODS_3_090",610
"2015-11-15","FOODS_3_202",256
"2015-11-15","FOODS_3_226",266
"2015-11-15","FOODS_3_252",317
"2015-11-15","FOODS_3_555",255
"2015-11-15","FOODS_3_586",568
"2015-11-15","FOODS_3_587",304
"2015-11-15","FOODS_3_694",251
"2015-11-15","FOODS_3_714",228
"2015-11-15","FOODS_3_723",176
"2015-11-16","FOODS_3_090",429
"2015-11-16","FOODS_3_202",144
"2015-11-16","FOODS_3_226",165
"2015-11-16","FOODS_3_252",225
"2015-11-16","FOODS_3_555",215
"2015-11-16","FOODS_3_586",359
"2015-11-16","FOODS_3_587",234
"2015-11-16","FOODS_3_694",168
"2015-11-16","FOODS_3_714",112
"2015-11-16","FOODS_3_723",102
"2015-11-17","FOODS_3_090",348
"2015-11-17","FOODS_3_202",119
"2015-11-17","FOODS_3_226",143
"2015-11-17","FOODS_3_252",183
"2015-11-17","FOODS_3_555",149
"2015-11-17","FOODS_3_586",344
"2015-11-17","FOODS_3_587",199
"2015-11-17","FOODS_3_694",165
"2015-11-17","FOODS_3_714",119
"2015-11-17","FOODS_3_723",102
"2015-11-18","FOODS_3_090",403
"2015-11-18","FOODS_3_202",136
"2015-11-18","FOODS_3_226",157
"2015-11-18","FOODS_3_252",183
"2015-11-18","FOODS_3_555",174
"2015-11-18","FOODS_3_586",397
"2015-11-18","FOODS_3_587",179
"2015-11-18","FOODS_3_694",156
"2015-11-18","FOODS_3_714",100
"2015-11-18","FOODS_3_723",115
"2015-11-19","FOODS_3_090",436
"2015-11-19","FOODS_3_202",131
"2015-11-19","FOODS_3_226",210
"2015-11-19","FOODS_3_252",217
"2015-11-19","FOODS_3_555",192
"2015-11-19","FOODS_3_586",369
"2015-11-19","FOODS_3_587",201
"2015-11-19","FOODS_3_694",159
"2015-11-19","FOODS_3_714",149
"2015-11-19","FOODS_3_723",136
"2015-11-20","FOODS_3_090",619
"2015-11-20","FOODS_3_202",172
"2015-11-20","FOODS_3_226",218
"2015-11-20","FOODS_3_252",253
"2015-11-20","FOODS_3_555",209
"2015-11-20","FOODS_3_586",453
"2015-11-20","FOODS_3_587",227
"2015-11-20","FOODS_3_694",245
"2015-11-20","FOODS_3_714",187
"2015-11-20","FOODS_3_723",205
"2015-11-21","FOODS_3_090",796
"2015-11-21","FOODS_3_202",224
"2015-11-21","FOODS_3_226",199
"2015-11-21","FOODS_3_252",345
"2015-11-21","FOODS_3_555",252
"2015-11-21","FOODS_3_586",578
"2015-11-21","FOODS_3_587",232
"2015-11-21","FOODS_3_694",227
"2015-11-21","FOODS_3_714",217
"2015-11-21","FOODS_3_723",232
"2015-11-22","FOODS_3_090",645
"2015-11-22","FOODS_3_202",222
"2015-11-22","FOODS_3_226",193
"2015-11-22","FOODS_3_252",358
"2015-11-22","FOODS_3_555",259
"2015-11-22","FOODS_3_586",613
"2015-11-22","FOODS_3_587",265
"2015-11-22","FOODS_3_694",197
"2015-11-22","FOODS_3_714",210
"2015-11-22","FOODS_3_723",211
"2015-11-23","FOODS_3_090",560
"2015-11-23","FOODS_3_202",168
"2015-11-23","FOODS_3_226",158
"2015-11-23","FOODS_3_252",243
"2015-11-23","FOODS_3_555",232
"2015-11-23","FOODS_3_586",407
"2015-11-23","FOODS_3_587",211
"2015-11-23","FOODS_3_694",145
"2015-11-23","FOODS_3_714",130
"2015-11-23","FOODS_3_723",192
"2015-11-24","FOODS_3_090",679
"2015-11-24","FOODS_3_202",193
"2015-11-24","FOODS_3_226",194
"2015-11-24","FOODS_3_252",247
"2015-11-24","FOODS_3_555",233
"2015-11-24","FOODS_3_586",442
"2015-11-24","FOODS_3_587",217
"2015-11-24","FOODS_3_694",184
"2015-11-24","FOODS_3_714",153
"2015-11-24","FOODS_3_723",224
"2015-11-25","FOODS_3_090",1525
"2015-11-25","FOODS_3_202",385
"2015-11-25","FOODS_3_226",245
"2015-11-25","FOODS_3_252",316
"2015-11-25","FOODS_3_555",282
"2015-11-25","FOODS_3_586",516
"2015-11-25","FOODS_3_587",265
"2015-11-25","FOODS_3_694",219
"2015-11-25","FOODS_3_714",191
"2015-11-25","FOODS_3_723",515
"2015-11-26","FOODS_3_090",1242
"2015-11-26","FOODS_3_202",492
"2015-11-26","FOODS_3_226",275
"2015-11-26","FOODS_3_252",506
"2015-11-26","FOODS_3_555",394
"2015-11-26","FOODS_3_586",656
"2015-11-26","FOODS_3_587",125
"2015-11-26","FOODS_3_694",317
"2015-11-26","FOODS_3_714",252
"2015-11-26","FOODS_3_723",295
"2015-11-27","FOODS_3_090",356
"2015-11-27","FOODS_3_202",100
"2015-11-27","FOODS_3_226",251
"2015-11-27","FOODS_3_252",351
"2015-11-27","FOODS_3_555",302
"2015-11-27","FOODS_3_586",629
"2015-11-27","FOODS_3_587",116
"2015-11-27","FOODS_3_694",260
"2015-11-27","FOODS_3_714",222
"2015-11-27","FOODS_3_723",116
"2015-11-28","FOODS_3_090",489
"2015-11-28","FOODS_3_202",136
"2015-11-28","FOODS_3_226",213
"2015-11-28","FOODS_3_252",282
"2015-11-28","FOODS_3_555",233
"2015-11-28","FOODS_3_586",455
"2015-11-28","FOODS_3_587",184
"2015-11-28","FOODS_3_694",190
"2015-11-28","FOODS_3_714",203
"2015-11-28","FOODS_3_723",163
"2015-11-29","FOODS_3_090",416
"2015-11-29","FOODS_3_202",124
"2015-11-29","FOODS_3_226",158
"2015-11-29","FOODS_3_252",316
"2015-11-29","FOODS_3_555",207
"2015-11-29","FOODS_3_586",518
"2015-11-29","FOODS_3_587",251
"2015-11-29","FOODS_3_694",181
"2015-11-29","FOODS_3_714",156
"2015-11-29","FOODS_3_723",100
"2015-11-30","FOODS_3_090",332
"2015-11-30","FOODS_3_202",104
"2015-11-30","FOODS_3_226",145
"2015-11-30","FOODS_3_252",208
"2015-11-30","FOODS_3_555",162
"2015-11-30","FOODS_3_586",332
"2015-11-30","FOODS_3_587",202
"2015-11-30","FOODS_3_694",148
"2015-11-30","FOODS_3_714",118
"2015-11-30","FOODS_3_723",95
"2015-12-01","FOODS_3_090",406
"2015-12-01","FOODS_3_202",133
"2015-12-01","FOODS_3_226",172
"2015-12-01","FOODS_3_252",228
"2015-12-01","FOODS_3_555",215
"2015-12-01","FOODS_3_586",413
"2015-12-01","FOODS_3_587",211
"2015-12-01","FOODS_3_694",163
"2015-12-01","FOODS_3_714",133
"2015-12-01","FOODS_3_723",151
"2015-12-02","FOODS_3_090",473
"2015-12-02","FOODS_3_202",112
"2015-12-02","FOODS_3_226",184
"2015-12-02","FOODS_3_252",232
"2015-12-02","FOODS_3_555",205
"2015-12-02","FOODS_3_586",359
"2015-12-02","FOODS_3_587",186
